X,Y,Z,Weight,Yaw
0.6929386570022452,11.990607382276572,4.999999999999999,1.0,1.5814103165506301
0.6909287644172504,12.294137074052276,4.999999999999999,1.0,1.5774179630435818
0.6901290729694671,12.597825823788652,5.000000000000001,1.0,1.5734295807436058
0.6905395826588953,12.901673631485698,5.000000000000001,1.0,1.5694452904231952
0.6921602934855351,13.20568049714341,5.000000000000002,1.0,1.5654652120875134
0.6944661257847068,13.50956843506593,5.000000000000001,1.0,1.5632087006974202
0.6963923839910815,13.812773778142294,5.000000000000002,1.0,1.564443429868288
0.6979082538394995,14.115280212800444,5.000000000000002,1.0,1.5657853353352893
0.6990137353299609,14.417087739040388,5.000000000000002,1.0,1.5671334739815972
0.6997088284624658,14.718196356862114,5.000000000000002,1.0,1.5684878844034515
0.699993533237014,15.018606066265637,5.000000000000003,1.0,1.5698486054649998
0.6998678496536055,15.318316867250946,5.000000000000002,1.0,1.5712156762999128
0.6993317777122404,15.617328759818044,5.000000000000002,1.0,1.5725891363130104
0.6983853174129188,15.915641743966933,5.000000000000002,1.0,1.5739690251818788
0.6970284687556405,16.213255819697615,5.000000000000002,1.0,1.5753553828584843
0.6952612317404059,16.510170987010078,5.000000000000003,1.0,1.576748249570789
0.6932738399409826,16.806962574510166,5.000000000000002,1.0,1.5774924805241919
0.6923148406225355,17.107406597877695,5.000000000000002,1.0,1.573988256029509
0.6926112665310721,17.41218967846268,5.000000000000002,1.0,1.5698237471671053
0.6941631176665928,17.721311816265114,5.000000000000001,1.0,1.5657761813274158
0.6969703940290971,18.034773011285,5.000000000000001,1.0,1.5618408281304597
0.7010330956185853,18.352573263522338,5.0,1.0,1.558013201969002
0.7063512224350573,18.674712572977135,5.000000000000001,1.0,1.5542890468521855
0.7129247744785132,19.001190939649383,5.0,1.0,1.5506643223229852
0.720753751748953,19.33200836353909,5.0,1.0,1.5471351903654549
0.7298381542463763,19.667164844646233,5.0,1.0,1.5436980032247234
0.7401779819707834,20.006660382970836,4.999999999999998,1.0,1.5403492920691653
0.7517732349221748,20.3504949785129,4.999999999999999,1.0,1.5370857564300073
0.756390299456207,20.691896455647285,4.999999999999998,1.0,1.557273294836144
0.7283999667951465,21.009784701743857,4.999999999999999,1.0,1.6586206855935666
0.6659648223956366,21.30264843700235,4.999999999999997,1.0,1.7808402629666895
0.5690848662576752,21.57048766142278,4.999999999999998,1.0,1.917864331511658
0.4377600983812626,21.81330237500514,4.999999999999998,1.0,2.0665824524544614
0.2719905187663995,22.031092577749433,4.999999999999999,1.0,2.221391161125284
0.07177612741308537,22.223858269655654,4.999999999999999,1.0,2.375146615064592
-0.16288307567867394,22.391599450723803,5.0,1.0,2.520983580023667
-0.43198709050888906,22.534316120953886,5.000000000000001,1.0,2.6539685367359205
-0.7258760635928317,22.653263584957138,5.000000000000001,1.0,2.7570101486133574
-1.022263662906882,22.75133796692442,5.000000000000001,1.0,2.8220345307468313
-1.320258828992832,22.828655060645815,5.000000000000001,1.0,2.8877327706459184
-1.6198615618506758,22.88521486612133,5.000000000000001,1.0,2.9550058791788465
-1.9210718614804256,22.92101738335096,5.000000000000001,1.0,3.023285531749406
-2.2238897278820757,22.936062612334712,5.000000000000001,1.0,3.09194938878617
-2.527910211540561,22.934390144762563,5.0,1.0,-3.136091541687325
-2.8318179732577264,22.92912120463094,5.0,1.0,-3.1242570900593005
-3.1355119249558885,22.921264200502712,4.999999999999999,1.0,-3.115726969383127
-3.4389920666350617,22.9108191323779,4.999999999999998,1.0,-3.1071886010574734
-3.74225839829524,22.8977860002565,4.999999999999998,1.0,-3.098643219698271
-4.045310919936422,22.882164804138508,4.999999999999998,1.0,-3.0900920660461817
-4.348149631558609,22.86395554402393,4.999999999999998,1.0,-3.0815363858943567
-4.650734880035196,22.842981873290416,4.999999999999998,1.0,-3.0723884289851964
-4.952450377588116,22.816503017694316,4.999999999999999,1.0,-3.0540559236436993
-5.253085256191487,22.783581198368864,5.0,1.0,-3.032519615738477
-5.552639515845311,22.74421641531406,5.0,1.0,-3.010930159156839
-5.851113156549585,22.698408668529908,5.0,1.0,-2.9893075386617043
-6.148506178304302,22.6461579580164,4.999999999999999,1.0,-2.9676719242734286
-6.444818581109479,22.587464283773546,5.0,1.0,-2.9460435588303464
-6.740050364965106,22.52232764580133,5.0,1.0,-2.92444264453132
-7.034201529871184,22.450748044099768,5.0,1.0,-2.902889230047195
-7.327272075827713,22.372725478668855,5.0,1.0,-2.881403099770608
-7.619262002834693,22.28825994950859,5.0,1.0,-2.8600036667212847
-7.910171310892118,22.197351456618975,5.000000000000001,1.0,-2.838709870527547
-8.2,22.1,5.0,1.0,-2.817540081778211
